,Video file,Width,Height
401,63ce91ab-8994-49be-babd-fefc01bb91ba,1221,1010
402,641070a7-a743-4ebf-bc08-f59970358766,1221,1012
403,643414e5-485b-4189-a18b-2c5a235abf6e,1221,1011
404,645913ab-df22-45a5-8c4a-e00513b2cd9e,1221,1020
405,6486fa96-b874-4786-b32f-0c5ea43f2ba3,1349,1071
406,65150a2c-051b-47c3-b38e-8fb49dbd9142,1221,1020
407,653bc9e0-8c7e-432d-a827-641d759852e5,613,524
408,6542c58a-096f-462e-841d-dbfa71ca5832,1349,1071
409,65efa326-07b5-4352-8095-4088c65dc016,1225,1013
410,664af9b4-2c69-4e7e-9dc0-279540e18276,1221,1020
411,665a842a-dc64-4f1a-a3a3-bd21a957b1fd,1225,1015
412,6668a21b-7dde-4ca4-a061-fbb3c37feb72,1279,1023
413,66f69e9f-666c-4c21-a6b5-581f5169330a,1349,1071
414,676daac8-7d03-4386-a2b7-041166bc2de1,1221,1012
415,686581b2-9736-4980-84e7-a948436f7f24,1221,1013
416,68b5d345-c6fd-4eac-875f-a0590d835035,1349,1071
417,699a7c04-acb1-4c78-962f-e34b760e3e50,1225,1015
418,69ef7f51-d67d-44a1-a286-cc06f2189696,1221,1012
419,6a1a4942-768d-4632-b83a-d3efc0fadb5b,1221,1014
420,6a1f29be-de08-49ba-9b79-1cf169efbc1b,1221,1012
421,6a339aa7-e515-447a-b8bc-c0d8097b3e98,1221,1020
422,6a8aa839-964a-4bd8-a220-5a757bffbdb7,1225,1013
423,6a957178-e2aa-4339-9014-d01aada8afd7,1221,1012
424,6ae19490-83af-4d97-8a08-ec6577849ece,1221,1012
425,6b420f79-a6f4-4374-9cf5-765e8bf9304a,1349,1071
426,6b45a1a5-d405-4755-9054-aac12a9cbc4b,1221,1012
427,6b4e15ec-81aa-45d5-b0cd-263b600c3996,1221,1012
428,6b70a48d-ad80-4faa-aa25-9a1a0dcaddaf,1221,1011
429,6bdf1f43-634b-4885-bd0f-ce4db3528ea7,1221,1012
430,6bdf59ea-2f50-4be6-afa1-4bed3e39be20,1221,1012
431,6c3babd8-cc7e-4383-8d06-90440afc60dc,1221,1012
432,6c95121b-7297-4487-8e32-b9c77e2b308a,1221,1011
433,6ca0b93d-c503-4bd1-ac8d-1946c75205f5,1225,1013
434,6cadcd51-01c3-4614-aae7-29d565567b64,1221,1012
435,6cea524e-fab3-4505-8984-8fb1ce7034b4,1279,1023
436,6d0dd1c8-8873-42fb-a297-5aa42ff44c24,1225,1015
437,6d13ffda-4538-4db4-9056-88df8237e982,1225,1013
438,6d4877cd-3ef8-44bc-8189-9af3b0c38cee,1221,1012
439,6d550c62-569b-4b7b-bf78-03ce48109ceb,1349,1071
440,6d889472-4e94-49ed-ac66-ac0e6ebe4029,1349,1071
441,6e5f4261-1770-4185-8483-157e58ff4e58,1221,1012
442,6f5dd7f8-61fd-4378-a8ac-9831029237a3,1221,1011
443,6f852233-23da-4dda-98f5-159796143bc9,1225,1015
444,6fac5186-de95-42bd-b13e-ff7c240a8422,1349,1071
445,700bb87a-aec1-4add-a8f2-7ad76f3c3704,1225,1015
446,70772160-67d2-4a80-8aa5-dc2e3436b576,1225,1013
447,707dc026-65ef-4911-a418-11c53a651896,613,524
448,7094a4f4-1734-4b4b-8807-a3fd06816114,1221,1011
449,71235d3c-d800-488d-8cda-ded030a68718,1221,1011
450,71285cfb-9b6f-40bc-bee0-caa258469b79,1221,1012
451,718d00a8-52d1-441e-88a5-8b44f63793bf,1225,1013
452,7194bd16-dde4-4562-bb1a-49a1c3ab3783,1349,1071
453,71c6dacb-009a-4ff8-a97f-356079467c52,1221,1011
454,71c7e97b-f925-47d9-8c49-d59e67af1868,1221,1012
455,729c8cfb-0d36-4ca8-80f7-6d8656b01834,1221,1011
456,72d2bc17-5cc9-4350-8130-041c39da27c7,1349,1071
457,73207565-8ebc-4d5e-8a15-34065b75c095,1349,1071
458,7347aab0-c7c2-497f-9bf1-6df5a4c9af37,1349,1071
459,74497b20-9b19-4a6f-964f-8ca835a0a980,1221,1019
460,74ad8ce4-9497-4aec-a058-8bcca6c7025f,1225,1013
461,74d92738-6998-4558-b5f7-933d79dfd3d3,1349,1071
462,7519e9a1-ff09-41ef-8cf1-02f2fbcb3d02,1221,1012
463,758aae29-f358-4cda-8e89-595a08c76d1f,1349,1071
464,75a68831-1f7f-4749-910b-41bd05ebf79f,1349,1071
465,76337433-9849-4848-860c-6405f5408f70,1225,1013
466,7653338f-742c-4786-88ce-2fadf77d4966,1221,1012
467,7691dbc7-78c9-4e06-9400-512c5648d7d9,1349,1071
468,76c93ecb-b76e-4eaf-93ac-265df9eb344e,1225,1013
469,771fd50f-ab15-48c5-8de1-6e23f33e8792,1225,1015
470,77205811-aa2e-4204-a8f1-885873b73d0f,1221,1012
471,7724d7b2-c96a-4fb1-b5da-90d0a8511fbb,1349,1071
472,7789a2c3-c8b4-4e36-9af2-7dc9e4981d24,1221,1012
473,77bf558c-56b7-4291-ac8d-a7c95848e54f,1225,1013
474,77f9d33f-09ff-4e9a-a4fc-e10d1cbb7552,1221,1011
475,77fee0f7-e57f-4d42-835f-bc005adcb5e2,1221,1013
476,780d1983-8855-459b-8c97-64761eb0fdb6,1225,1013
477,780f9a07-82d4-4ae2-88b8-37a83e667b4b,1221,1012
478,78719ac7-1738-4e05-9012-f42554e3c0ec,1225,1013
479,78cc600a-df0a-468c-b6da-89383c6072d1,1349,1071
480,78ce8487-0b69-431d-94a0-2c0db14b119d,613,524
481,78fe4f41-8238-467b-a2cb-f241b401e72d,1221,1012
482,7944a12f-6181-4c63-88cc-fd764e5e0802,1221,1011
483,795d3464-dddf-4a35-bbda-8957561462a1,1349,1071
484,7974721f-b1a8-49fb-a24b-ccfc961d3019,1225,1013
485,799814a3-a74f-49c2-8a5c-d1f7dc23e266,1221,1013
486,79a36b00-7797-4def-baf7-3c5fa89fc676,1221,1020
487,79e0777b-fb48-4caa-9e03-0b41c750591b,1221,1011
488,79e36afe-b9c1-4e34-8aee-c55b3fd8effc,1221,1020
489,7a39aa33-4947-4bd2-a155-4be781149811,1349,1071
490,7b065dbc-3c40-443f-8ed7-5b3bb166e005,1349,1071
491,7b355a75-ab56-4bd3-8490-c84c566f0564,1225,1013
492,7b890afe-9d07-401d-871d-3af493517fe5,1349,1071
493,7d1bd944-b1c2-48a7-baaf-9531873dda93,1221,1020
494,7d5b7669-4baf-400b-9dbb-da9d8f811ed2,1225,1016
495,7da12c77-9258-4802-b8e5-6744c703b0c8,1349,1071
496,7e06af18-5174-426c-9ff6-e79d1521fd98,1225,1012
497,7e12b6e2-972c-427b-81cd-9ad69a8d7dbd,1221,1011
498,7e24dea6-a833-4e61-a654-7afb2c4d58d6,1225,1013
499,7ea75af3-cedc-4842-8148-2f126255ffc3,1221,1011
500,7ead9784-789c-4bed-85aa-b0d2a172fd4c,1221,1012
501,7f449191-23ac-4249-8a86-a47ccea8daaf,1221,1013
502,7f62d881-eab3-4851-8cd7-ee90bb055326,1225,1013
503,7f657b20-c567-44a7-95b1-f2efa1ecb154,1225,1013
504,7fab7170-b955-413f-a31c-28f4e4b6db17,1349,1071
505,7fdebb9f-67fe-4590-a3bb-eb32ffaa7b25,1221,1012
506,7ff324b5-bae4-4a9d-9ca2-90e4d6ff6c7d,1349,1071
507,7ffa58f1-b2ca-4e44-be48-42694e11fc0a,1225,1015
508,8019bfb3-90c7-4ff1-88e3-60116e5c7a94,1221,1012
509,801e051e-c1d0-4618-9252-1d8a8f6dc602,1225,1012
510,8034ef14-459b-4a46-95f8-cb392888f604,1221,1012
511,8046d7d5-996a-4817-9003-5a51ce2be2e6,1221,1011
512,804fdfd4-149d-423d-9cb5-925b4aca735f,1221,1012
513,816fd9be-6429-4f1c-a148-cd3a0deef5b1,1221,1012
514,81717280-70f1-48ae-aa88-7ba0c8b966e9,1225,1015
515,819ee3ad-6fe0-45b2-a49c-1fca3fa5c433,627,547
516,81a52e66-6043-4c69-bc1a-f60f2c02033d,1349,1071
517,81c01cc1-ea0d-456e-80a9-8e1981f1933c,1225,1015
518,81e8e9cc-b31a-42f9-be9a-9030a4283da3,1221,1012
519,822a0cda-b110-47f7-8d73-98d534167961,1349,1071
520,827952ad-c0f0-49ee-a496-bbb61a7d0231,1221,1011
521,82b0a54e-1482-45ab-8c1e-07660fbe0a73,1349,1071
522,83847151-66d7-4967-a671-7105880e7de3,1349,1071
523,83ba49b2-4a80-4c73-9e1c-7eef2d395dbd,1349,1071
524,83f910b8-23a1-4258-b49a-9b3564b6fe5d,1221,1012
525,8422bb6f-d3bd-4bc4-8551-f553f66ec22e,1225,1013
526,84f7bbd3-17d6-4ff0-8ebc-b24bd4382ee2,1221,1020
527,84faf2a8-84d7-4e9d-ac1c-f292f9bd84ca,1349,1071
528,8535e107-0968-4a95-b0a9-cb4427431635,1221,1012
529,853c2b28-ef1c-4912-8e42-1b1b905ee116,1279,1023
530,85774064-6941-4b8b-861d-eba9e5dff1e2,1225,1015
531,859d8a30-8f5e-4cdd-b1f7-e225e470a563,613,524
532,85bf1275-05ed-4f74-b405-4d2dc643211c,1221,1012
533,85d9dc77-8e18-42ea-98d4-2e9305a4540b,1225,1015
534,85f78bd2-e939-4a01-828a-65c0f21e473a,1349,1071
535,8614f4b1-4544-4692-83a6-1f44009df6be,1225,1013
536,86318f1c-b9bc-4f9e-962f-2974899f3e72,1221,1012
537,86b96b1d-0a1a-4d15-b15c-901f7195aacc,1221,1012
538,87048991-dde6-4238-9908-355a06221e9d,1349,1071
539,8733168f-7707-47a1-93bf-93b6fcf76160,1349,1071
540,87b0845b-9918-4ead-aba1-61420eaf30ff,1221,1012
541,87c145dd-d545-4c3f-8f28-9df330f493d4,1225,1013
542,87d0ded1-ab38-48a1-808c-fec2b6da59b8,1225,1013
543,87eac8b1-b69d-4171-b9d2-05be44b50508,1225,1012
544,87f6eccf-bd6b-499d-8a35-c334239566f8,1221,1012
545,87fa507a-0c9b-4f96-bf08-7c96c1dd4595,1349,1071
546,8817e9f2-f462-415e-8bdb-add80ce9df3b,1225,1012
547,88a02f70-3f81-4990-9f47-9744807043d0,1221,1012
548,88b1a28e-4bb5-4de7-9db6-d3e258e9db10,1225,1013
549,89378f88-5a8a-48d2-a604-bbd379971218,1225,1015
550,89dced8c-b610-4203-b5c0-b4538bb6f098,1349,1071
551,8a200316-08f4-45ea-8bc7-2ea572e53c7e,1221,1011
552,8a3e59e2-4e53-44d2-b236-22779f676483,1225,1012
553,8a95b4f9-ccf4-4a25-8578-5f58f0dbe78d,1221,1012
554,8ab6073f-a2c9-46f0-b374-da7d7a285230,1221,1011
555,8acfb96d-3473-45fa-9e4a-4603d009a140,1225,1013
556,8b5d491e-8425-440e-9baf-3a498174c074,1225,1013
557,8c231e13-2721-411e-868f-e51d86979224,1221,1012
558,8c29d701-61da-4cba-90af-b01d8480e6d4,1349,1071
559,8c410fb4-1060-49fc-93b0-249ff09d95e6,1221,1020
560,8c6e3241-ba40-46d0-b1fd-c102bb148d8a,1225,1013
561,8c727f71-ab04-45a2-835d-0f0b31fcc903,655,524
562,8c87be64-848c-405c-a244-16cacc72136b,655,524
563,8cad3763-37fa-49c7-86c5-fdaed8d7fc31,1349,1071
564,8cc11a6b-7969-4a6c-b556-63ded2fff7f3,1225,1014
565,8cfb8904-8250-4926-9c91-5d23987ee3ad,1221,1011
566,8d09d214-8cdf-4334-a051-9a59d0f0c353,1221,1012
567,8d42b164-a301-42a5-a72c-b1b9e3bbd613,1221,1011
568,8d90673b-969d-4e2d-977e-07066e057df1,1221,1012
569,8da16886-3e12-4c82-be33-2b13bf245068,1221,1011
570,8e53fec8-97fe-40f6-bbc4-bce5c45fba7b,1221,1012
571,8e7af0c9-51b5-4f28-a114-7f7ac03e44ae,1225,1014
572,8e894d45-653e-4b44-a667-f7a89174f325,1349,1071
573,8eba4de5-b6a0-46ec-ab04-339c8a8eefbd,1225,1013
574,8ed88075-cdb7-4e75-bf7e-a61e31755706,1221,1020
575,8ee4986f-9d32-4b24-8386-40fcc56068aa,1349,1071
576,8f4475e8-0c5e-4e3e-bc32-626b71f6b74a,1221,1012
577,901f3052-dcb2-468b-b1e3-4416878c1f60,1221,1012
578,90245e3b-d1ca-4c39-a87f-baff50d85fb5,1221,1012
579,902fa588-e494-4bdc-b14a-025cf9782c84,1221,1012
580,90406119-ecc0-4ff9-bd73-8c88dcf25ead,1221,1011
581,90454c0b-9133-4124-a1e0-951277f7f5e7,1225,1013
582,904ad237-4baf-420b-9ff8-9e1528208a85,1349,1071
583,9051daaa-d045-412e-aef4-02d392e9e3c0,1225,1013
584,90d44db7-bed3-450a-a552-5b4095fd7945,1221,1011
585,90ddb375-d19c-4bfe-a27a-d1a8b7f27ab1,1221,1012
586,9164d918-0723-4c2d-a2a5-f2797125fe83,1221,1012
587,91e1985c-8dd9-4517-93c6-82887241e0c1,1221,1012
588,91e2df6b-b4a9-419f-994a-0742847953ed,1221,1012
589,9246b31f-0db1-4f4f-a744-8e9c556ec5b3,1221,1012
590,9269a08d-ada7-48e3-b688-ae46e378ec09,1221,1020
591,932f8ce5-b457-480d-9bf5-6ec1a7a12506,1221,1011
592,9362b949-222e-4bf8-8e2f-2bddf9e0ee8b,1221,1012
593,93c71dc9-85f3-4e5a-90bc-7a38c8d6af04,1221,1020
594,93f03326-cd10-45be-ab9b-11bea0e8b886,1225,1013
595,94065638-de05-4be8-9f0c-9680031513da,1221,1012
596,94758dd1-3695-412c-a214-43b3e5605a6d,1225,1015
597,94ac374d-7a3a-49f9-8379-ba9ad879891d,1221,1011
598,94c347e1-25a1-4147-a08c-e75605049c5e,1349,1071
599,94e0225e-b0b8-4e8f-b694-77bdb1396e4b,1221,1011
600,952edbda-2977-4b20-b015-183d9038960e,1221,1012
601,95b5a983-3f71-4f0b-9747-9e204c17e76f,1349,1071
602,95dd273c-7361-4daa-9684-3e53cee6cdba,1225,1013
603,9629936d-c470-4986-ba81-56300a2ad694,1225,1013
604,96726c00-89a9-4ffb-933a-b25491b72a65,1221,1011
605,9679637e-2bd6-4097-a7ec-f6467f77e1c0,1349,1071
606,973c0e7d-b7d3-4823-8ae0-9646debbcb74,1279,1023
607,975a5660-2221-4ecc-8f13-f284005ca80d,1221,1020
608,985141e1-1d78-488d-9eb1-4bdcc0681dcc,1349,1071
609,9854803f-2dc1-4123-99d0-46accebb3e7e,1221,1012
610,9869c2e6-66f7-49cf-954a-f0a2777d2189,1225,1015
611,986b8395-3030-42f2-acc5-e753da04e262,1221,1012
612,98bfc0ef-8634-404e-a72d-482cf196ca3d,1221,1012
613,98d6067b-f5a6-4316-a81f-28cf698140f2,1349,1071
614,9941c3fe-6d14-4d8e-9827-ca3945d68246,1225,1012
615,9958c101-4e0e-45e6-91f6-6dabdb80e5a0,1349,1071
616,9964b195-bcbe-438f-9a47-b4ad50600719,1221,1012
617,99fe8d03-97a4-4c35-aeb0-a83796e2d711,1349,1071
618,9a16932f-9cba-43cb-a218-6401b3c11454,1225,1013
619,9b3c2bf5-12c6-440e-9a45-25ed290b731f,1349,1071
620,9b83604b-f186-4854-88ee-478f8c25f0e7,1221,1012
621,9b85160d-bf45-4ac0-89fe-4ae8ac0cf8a8,1221,1013
622,9bbc8d29-c23e-4849-a9df-52e24d10748e,1221,1011
623,9bccf7a8-6ae1-45ed-9d09-233528edfaba,1225,1013
624,9c1b1cfc-8c9e-49db-924f-74d7ed47eb8b,1225,1013
625,9cce02e2-b33a-4282-ae58-616666ad680f,1221,1012
626,9cecc852-6a83-4810-ac32-188713a36cf6,613,523
627,9d56e832-8326-4136-ba99-c5dbe4c7352f,1349,1071
628,9db3f7c9-469e-4545-8624-821350908aee,1221,1011
629,9dc94d75-a08f-403f-b78d-cbdd222c9ef2,1225,1013
630,9e158af5-d446-4a8e-b985-3b3c59bb3407,1349,1071
631,9e1f6754-741c-4eb7-8063-daac542a0352,1225,1014
632,9e2d97f1-ef7a-4ee2-bdf9-0b2297b8572d,1221,1012
633,9e44bdb6-c7d4-4338-95d6-742e0eae58bd,1221,1011
634,9e88d94f-84de-4130-a64a-f3750c44d4c2,1221,1020
635,9ea4505a-1a28-46f2-9831-867958dc7560,1221,1011
636,9ef3749b-8158-4deb-a75b-7a0205dcf153,1349,1071
637,9f32a727-c304-41cc-96fd-3015ecc69956,1349,1071
638,9f541b9f-be19-41b8-afc4-99eb8b73f35f,1221,1012
639,9f68dbb4-8df4-4092-9955-c297f8325a15,1221,1011
640,9f917e04-eed0-4567-b682-3bd724d1b7d2,1225,1014
641,9fe3eb21-d94b-4e00-9e60-d209b44610f2,1221,1013
642,a03e8f33-4e7a-4d3b-8210-2d6e01834366,1221,1013
643,a04d0320-449c-416e-a820-5973787af67f,1349,1071
644,a071d3ce-da2c-43f5-ab53-118be4dce7b6,1225,1015
645,a0893082-7428-4529-b863-285235b57742,1221,1011
646,a0c70855-c12f-4370-907a-69f804eae982,1221,1011
647,a0e1a13e-7846-408f-ad75-c2e078a5c139,1349,1071
648,a0f9a445-8f65-44d2-93c0-882f5138fbd0,1349,1071
649,a13e3e76-9b0e-40e0-ae21-3de42c26b9c3,1349,1071
650,a31195ef-1e41-471a-916e-3f449bcdff8d,1349,1071
651,a37c0502-ec6d-4cb2-bba2-8b26684ac6cb,1221,1012
652,a38ee33c-5fd3-4308-a5e1-88b99c731c05,1349,1071
653,a3c258f0-52c3-4de6-bdca-7b52da0d3911,1225,1015
654,a3cd5623-556c-48f9-adac-c0ac244eb46b,1349,1071
655,a419eb6d-c247-4dbe-a783-c69d7c5bf1b4,1221,1012
656,a43e7ce9-d166-437a-897c-722adcde84e1,1221,1011
657,a44a9dda-890a-4977-8067-9d9bd0e55700,1225,1015
658,a4510636-38d7-4663-a53c-29c25a20d5f2,1225,1015
659,a4e694ff-a30d-48d9-935b-671c44cad1d8,1225,1015
660,a5254fbb-7a51-4588-a24e-e083550b5a3a,1221,1012
661,a54663a8-f146-4952-b8d0-53d77f4048a8,1221,1012
662,a5821ac8-683c-43a8-9b64-ef6e103f0fc9,1221,1012
663,a5923e26-18ba-42c4-8db0-80c201bbb92b,1225,1013
664,a62b442a-3669-41fb-8c0f-0f767539054e,1221,1011
665,a674df8d-0f44-4fc6-b8f8-7c66f59fdf0d,1221,1012
666,a6979779-6fc6-4dd2-8bf3-3b816fc9cf7a,1221,1012
667,a6a760bf-4a61-4559-9e4d-20e14f438019,1221,1012
668,a70a69ea-3331-48f6-b424-dca9433fc025,1349,1071
669,a7289495-c37e-4132-8548-f7d573e18d51,1225,1013
670,a7bd0471-37ef-401c-9e63-2840e5d77ce6,1349,1071
671,a863dfd6-4c9e-41f9-a22d-179af3affd05,1221,1012
672,aa04b904-415b-4696-b8b5-1b315bed7ed1,1349,1071
673,aa4b8dd7-6a22-432e-b6f7-baaa029f28a8,1221,1020
674,aaa66f21-85be-4800-9dc2-e6b56f5056b9,1221,1012
675,ab936e97-bad4-483e-a0b0-be06087ea8bb,1225,1013
676,ababf20b-c552-40f4-8b0d-0bcd9a4d2b70,1225,1015
677,ac241100-cbc9-4222-8d3d-c4234fd6a161,1225,1015
678,ac33b769-4804-4e02-aa9c-a13f3f593e17,1221,1012
679,ac623c2f-c484-4f63-8e71-31dce8f7ea1d,613,523
680,ac6fffe0-8839-4564-9ddf-9b0d8da53af9,1225,1015
681,ad11e19f-051c-4880-ada0-699fe8b5626a,1221,1012
682,ad1f6512-fb7f-4525-a41e-7f59591c427f,1221,1012
683,ad39cac9-eff8-4c29-9276-c271fd6d475d,1225,1015
684,ad94ef69-48ae-49f8-8016-23681880d9f9,1221,1013
685,ad96b3dd-3e90-408d-8443-f9a0a91c2ea4,1221,1020
686,adf99503-50d6-471a-963b-836a2165d7e6,1225,1014
687,ae0c78fd-a444-4a94-be79-56cd1e4cf8d9,1221,1012
688,ae329520-8e5f-4bc6-8079-afecd75d7bc9,1221,1012
689,ae9a5eeb-e799-4bb8-995a-29dd3a6524a9,1349,1071
690,aeb7c606-9c32-42ed-9bb3-4bc8d636e793,1349,1071
691,aec89512-71ef-4bce-863e-99efe7e9ca4c,1221,1012
692,aee48766-9efb-494b-b9f5-12efcc73e427,1221,1012
693,aef4912c-dca9-4774-ac05-424613af359b,1221,1012
694,af639547-c260-4b75-bca1-26a920facf49,1221,1012
695,af68f721-5441-469b-8412-1a770dd53508,1221,1011
696,afa3f0ac-57d8-4774-bcf5-5f0ebbf89f56,1349,1071
697,b00749bc-fc1c-43e9-841e-458a8f81b18b,1221,1011
698,b0590e65-5535-4cc2-b43f-be166fdd47f8,1225,1013
699,b082e616-d9d7-4147-b769-ba7c63371400,1221,1012
700,b0e559f6-4461-429c-b164-a517fb663883,1221,1012
701,b0f9ec3d-f4b0-45a0-9dfb-b3933cc85c11,1225,1014
702,b108dbc4-a56b-4722-b632-2fd9f3b081de,1225,1012
703,b11afcaf-e042-4705-8e8f-b4ee85647b04,1221,1012
704,b12a330e-3613-456d-b8ba-5d6e6c478866,613,524
705,b1c17e47-72a9-4c28-b38f-f0976f608de2,1221,1012
706,b1d5cc1e-98fe-4f48-90cf-bcaf4ba7c6dd,1349,1071
707,b2307a33-70fb-40e0-99c7-b60b582724cd,1225,1014
708,b2572905-3d6a-4040-81fa-b86b48323736,1349,1071
709,b27834f9-4703-4bd3-806b-1f8dd3b229e1,1221,1012
710,b2a07bf4-cfae-4f87-8193-2e9dc1a6322d,1349,1071
711,b2a2973c-1369-4444-9c9d-6eafd788fa28,613,524
712,b2b391f0-45b2-44cb-90d4-2b9bc5d8e8f4,1225,1015
713,b2fc1dbb-2da9-4389-8a67-dec06fb98b40,1225,1013
714,b3008dee-1cee-4db2-aa17-1d58b69920d3,1225,1015
715,b321f28c-e0b3-4cce-b269-d61d76d5baa9,1221,1011
716,b32515ad-6a50-4597-97f5-42f217d72897,1225,1015
717,b3f70b0f-3d5b-4a28-b2c3-8dbc12738b2c,1225,1015
718,b4019c1a-6f49-46c1-b76e-619ea9653506,1221,1011
719,b416850c-fd97-405b-9747-681348b61774,1221,1020
720,b4314c38-4984-489d-9801-e357650e4bb1,1349,1071
721,b435d5bd-c7e8-4105-abe9-f0e47d1b8732,1208,1012
722,b4ce3308-95d3-4993-b675-ed69a54efcf5,1279,1023
723,b51b39d7-e795-484a-82d4-7a120b41e8e2,1349,1071
724,b54edfec-351b-439d-ba7d-1ca4a88f8688,1225,1015
725,b5938eaf-78d9-4420-8709-7ec3656c373b,1225,1015
726,b5945fe1-ecd5-477c-b008-217046830e5d,1349,1071
727,b6476c66-76f2-4af1-a570-a64c94296ea5,1225,1015
728,b6a2f837-30d1-440c-bd7f-ce42b59cb755,1221,1012
729,b6c87e5c-0b28-493c-96be-73fbd5baac2a,1221,1012
730,b73f97fd-6df5-433d-a926-9509e86eaf60,1225,1015
731,b83d1f64-e6be-4b8d-aadc-e4aa16c0a2a5,1221,1020
732,b8fb0e22-0e66-43b2-b512-e6590240542c,1221,1012
733,b9808db5-ac9f-41ae-9d09-b6e364cd8722,1225,1015
734,baa0e3de-94cc-4bca-9a13-bc203df967f1,1279,1023
735,babdc296-8969-4441-8626-6f949ccbb22d,1349,1071
736,bb94966e-958c-490f-b85c-94833337c26a,1221,1012
737,bc121250-81ff-4bcc-8c34-970f4a2f1751,1349,1071
738,bc480e75-fbe5-4e1b-a218-5495679ff795,1349,1071
739,bcd54456-e47e-4c30-a4bb-ddcfd4c68c9b,1225,1013
740,bcfe9820-b94b-4f2a-a5cf-30f9ce4e25df,1349,1071
741,bd1033bd-67e9-46b1-ac70-479e90a8d3d1,1221,1012
742,bd1df181-80a6-4ab6-867b-3c55bc887765,1349,1071
743,bd51bd9b-a1ae-4788-a80d-e837165b304e,1349,1071
744,bdb8fbfd-d0cc-4f07-b0af-5f64d668bfcd,1221,1012
745,bdd20a0d-7397-41da-9782-945c4f639da7,1225,1011
746,be5e9438-95d8-4fb3-aa15-ff710692b7eb,1279,1023
747,bea4af98-1b07-4f7d-9974-1e07a511ae9c,1225,1013
748,beada910-9db5-4261-9336-0bd9bbc53b9a,1225,1013
749,beb069f4-fc83-473f-8831-36ee13402748,1221,1012
750,bf432dc5-9e27-4cf9-a6ad-a0cf043a732c,1221,1012
751,bf8d1941-c2a5-4c68-84a5-0449a761f1ca,1349,1071
752,bffaa9f0-77c0-4533-a09a-fa4664faab1a,613,524
753,bffaacdb-efe6-4529-bf20-4b07ab1eda0e,613,523
754,c078314b-8fcc-4ddc-8a48-14fa37a67b25,1349,1071
755,c136516c-c6bd-4550-9e9f-a1651ef7825a,1225,1012
756,c16c1cc6-d379-4211-b297-6db4bea46f63,1349,1071
757,c1906651-9ad4-4a72-ae91-c1e59a0d6552,1225,1013
758,c1f4bb83-7410-4ae4-bd0e-3465e7c4e2aa,1221,1012
759,c23b3830-51cd-4880-bf4e-af8f9be3bb9d,1221,1012
760,c26e768a-d7de-4651-ba14-36592ba821e0,1349,1071
761,c2769726-a326-4a72-ad66-ab8edf0ec06f,1221,1011
762,c28d4c04-6c1b-4821-aefa-ebd15c39bbe4,1221,1020
763,c2ce2925-da08-46db-897b-3070da52c010,1221,1011
764,c350a9da-0117-4d83-835d-0a1bc4a7d293,1221,1011
765,c35aece4-d789-4582-8bf2-c92c1cf16e03,1221,1012
766,c3dbb5f2-a7b9-4806-b8bd-8eb0bc1f4019,1225,1015
767,c43a3de0-083c-4ca0-a277-66266848273e,613,524
768,c4724548-a2e2-468f-9f9b-0e657a4abe16,1349,1071
769,c4c9fb68-fa04-4ebe-9718-ba89fa847eab,1221,1020
770,c4d5a209-02d4-4dd0-8534-666f82b69d6c,1225,1013
771,c57b9d33-ace7-4bb8-8fd8-0ec8e4164e42,1225,1012
772,c58f35f3-e653-45cd-9156-1d34187f1888,1221,1020
773,c5d4f30e-0f6d-40c9-9a87-9e38efe26bb5,1221,1013
774,c646f943-1cfa-471f-b8cf-9f981ab38552,1349,1071
775,c6673b0d-c1f6-4aac-b8dc-c47c1ba1fa47,1221,1020
776,c668647d-2acb-4314-b07b-e62be72b3ee3,1225,1013
777,c69b41eb-8c61-42a7-8120-644cf77627d3,1221,1011
778,c711eed5-76ad-436d-a3a7-688609c95e84,1221,1013
779,c719ac42-0fcc-4d9f-9817-9e162ef80718,1225,1015
780,c79a6ea7-562c-4bdc-bdab-616fec937927,1349,1071
781,c79c39df-f720-40f7-bfb2-01c4c70600b7,1225,1013
782,c7bde70a-3a2e-4431-9cd8-d6a9579e2b23,1225,1013
783,c7feb6dd-2dc1-4f2d-a6fd-378346fab17e,1225,1015
784,c84cc851-a142-4d72-ac5c-257051c06919,1349,1071
785,c87098df-04a0-4778-b186-2a80d738c633,1221,1011
786,c8cb3c53-8eb3-4075-871a-170764da9940,1221,1011
787,c8d28cda-f3ce-4fd1-bc36-b3f6bc0255b6,1349,1071
788,c940cd3e-871a-4fd9-8388-1defbf7bbc06,1221,1012
789,ca0d5598-2e81-4400-8e34-85cc2446e776,1225,1015
790,ca48f7ab-864f-42e6-8a28-b6c205c38968,1221,1012
791,ca600394-2286-4fe6-8b3d-d56caa774b4a,1221,1012
792,ca602bff-7af4-4ed1-8557-27362be1035b,1225,1013
793,ca96858e-77f4-449e-aa11-1b172f6436e9,1225,1013
794,ca971e47-caf0-4b73-9f82-fddd0ad0d8fd,1221,1012
795,caab826e-8653-4132-b998-622dac15ebe1,1225,1015
796,cab12058-0fb0-4f2f-b09f-ba127d6bb242,1349,1071
797,cabc05b0-8981-4447-8538-21227e3b3f00,1221,1012
798,cad2b04f-9e3a-4baf-876d-97b4d9e0ea18,1225,1012
799,cad8aaf9-a3b1-4e05-96ef-8efe82d2c4ba,1221,1013
800,cb18c7c0-020f-4241-b4d6-3a7a21bc1e37,1221,1012
